FECHA,HORA,MODALIDAD,CANT_FALLECIDOS,CANT_HERIDOS,LATITUD,LONGITUD,DEPARTAMENTO,PROVINCIA,DISTRITO
2020-08-13,06:30:00,CHOQUE,0,0,-11.725527,-75.750476,JUNIN,YAULI,LA OROYA
2020-08-14,04:50:00,DESPISTE,0,1,-9.964467,-78.205335,ANCASH,HUARMEY,CULEBRAS
2020-08-14,18:50:00,CHOQUE,6,9,-13.891386,-76.093674,ICA,PISCO,PARACAS
2020-08-14,14:50:00,DESPISTE,0,0,-12.672194,-76.652333,LIMA,CAÑETE,MALA
2020-08-14,10:30:00,CHOQUE,0,1,-4.764389,-80.599139,PIURA,SULLANA,QUERECOTILLO
2020-08-15,06:45:00,CHOQUE,1,0,-6.02025,-79.003,CAJAMARCA,JAEN,COLASAY
2020-08-15,06:00:00,CHOQUE,0,1,-11.241494,-77.535163,LIMA,HUAURA,HUACHO
2020-08-15,13:00:00,DESPISTE,0,1,-13.274715,-70.3196,PUNO,CARABAYA,AYAPATA
2020-08-15,05:50:00,INCENDIO,0,0,-11.242,-77.534806,LIMA,HUAURA,HUACHO
2020-08-15,09:30:00,CHOQUE,0,0,-11.186,-77.5755,LIMA,HUAURA,HUACHO
2020-08-15,20:50:00,VOLCADURA,0,0,-11.939306,-76.71061,LIMA,LIMA,LURIGANCHO
2020-08-16,19:00:00,CHOQUE,1,0,-14.350618,-75.644932,ICA,ICA,SANTIAGO-ICA
2020-08-16,01:40:00,CHOQUE,0,0,-7.894,-78.13,LA LIBERTAD,SANCHEZ CARRION,HUAMACHUCO
2020-08-16,03:50:00,INCENDIO,0,0,-12.04267,-77.04319,LIMA,LIMA,LIMA
2020-08-16,15:10:00,VOLCADURA,0,0,-9.073159,-78.589188,ANCASH,SANTA,CHIMBOTE
2020-08-17,16:00:00,CHOQUE,0,1,-16.519556,-72.910278,AREQUIPA,CAMANA,MARISCAL CACERES
2020-08-17,18:00:00,ATROPELLO,1,0,-12.967482,-70.336174,MADRE DE DIOS,TAMBOPATA,INAMBARI
2020-08-17,20:10:00,CHOQUE,1,1,-10.784946,-77.714615,LIMA,BARRANCA,SUPE PUERTO
2020-08-17,06:30:00,CHOQUE,0,0,-7.256128,-78.477925,CAJAMARCA,CAJAMARCA,SAN JUAN-CAJAMARCA
2020-08-17,00:30:00,CHOQUE,0,0,-11.841716,-77.103163,LIMA,LIMA,PUENTE PIEDRA
2020-08-17,18:00:00,DESPISTE,0,0,-5.116564,-80.972424,PIURA,PAITA,PAITA
2020-08-17,22:32:00,CHOQUE,0,0,-12.184045,-76.974951,LIMA,LIMA,SAN JUAN DE MIRAFLORES
2020-08-18,07:45:00,DESPISTE,0,0,-11.412255,-75.904646,JUNIN,YAULI,PACCHA
2020-08-19,16:10:00,CHOQUE,0,1,-7.34,-79.503333,LA LIBERTAD,PACASMAYO,SAN JOSE
2020-08-19,05:30:00,CHOQUE,2,0,-11.80461,-75.644776,JUNIN,JAUJA,CURICACA
2020-08-19,07:00:00,DESPISTE,1,0,-15.69322732,-70.81376482,PUNO,LAMPA,SANTA LUCIA
2020-08-19,01:30:00,DESPISTE,0,0,-13.063391,-76.452215,LIMA,CAÑETE,SAN LUIS-CAÑETE
2020-08-19,07:30:00,DESPISTE,0,0,-17.241732,-71.585663,AREQUIPA,ISLAY,PUNTA DE BOMBON
2020-08-19,22:10:00,CHOQUE,0,0,-13.216447,-74.269717,AYACUCHO,HUAMANGA,SOCOS
2020-08-20,00:10:00,CHOQUE,0,1,-8.696,-74.994,UCAYALI,PADRE ABAD,NESHUYA
2020-08-20,15:00:00,DESPISTE,0,2,-10.466931,-76.183354,PASCO,PASCO,HUARIACA
2020-08-20,20:00:00,CHOQUE,0,1,-8.201757,-78.962988,LA LIBERTAD,TRUJILLO,SALAVERRY
2020-08-20,21:30:00,CHOQUE,0,1,-9.596972265,-78.25828376,ANCASH,CASMA,CASMA
2020-08-20,10:30:00,DESPISTE,0,0,-7.066694,-78.593778,CAJAMARCA,CAJAMARCA,CAJAMARCA
2020-08-20,06:08:00,CHOQUE,0,0,-7.248,-78.472,CAJAMARCA,CAJAMARCA,SAN JUAN-CAJAMARCA
2020-08-21,05:00:00,DESPISTE,0,1,-9.886,-77.404,ANCASH,RECUAY,CATAC
2020-08-21,15:40:00,CHOQUE,1,2,-5.159718,-80.69338,PIURA,PIURA,VEINTISEIS DE OCTUBRE
2020-08-21,11:20:00,VOLCADURA,0,5,-14.228465,-73.15458,APURIMAC,AYMARAES,YANACA
2020-08-21,08:30:00,DESPISTE,0,1,-13.96157,-76.263,ICA,PISCO,PARACAS
2020-08-21,08:11:00,CHOQUE,0,0,-10.473995,-77.915263,ANCASH,HUARMEY,HUARMEY
2020-08-22,05:00:00,CHOQUE,0,1,-16.51799,-71.747624,AREQUIPA,AREQUIPA,LA JOYA
2020-08-22,07:50:00,VOLCADURA,0,0,-13.44545,-72.323819,CUSCO,ANTA,ANCAHUASI
2020-08-22,12:49:00,DESPISTE,0,0,-11.198777,-75.477233,JUNIN,CHANCHAMAYO,SAN RAMON
2020-08-22,10:00:00,CHOQUE,0,0,-11.88,-77.068889,LIMA,LIMA,PUENTE PIEDRA
2020-08-22,13:45:00,DESPISTE,0,0,-13.224944,-76.316472,LIMA,CAÑETE,SAN VICENTE DE CAÑETE
2020-08-23,05:40:00,CHOQUE,0,2,-12.040133,-77.016469,LIMA,LIMA,RIMAC
2020-08-24,07:45:00,ATROPELLO,0,1,-8.411444,-78.803167,LA LIBERTAD,VIRU,VIRU
2020-08-24,13:20:00,DESPISTE,1,0,-9.656083,-76.055972,HUANUCO,HUANUCO,CHINCHAO
2020-08-24,21:00:00,CHOQUE,0,2,-15.25636,-69.855334,PUNO,HUANCANE,HUANCANE
2020-08-24,19:15:00,DESPISTE,0,0,-14.646819,-73.770191,AYACUCHO,PARINACOCHAS,CORACORA
2020-08-25,23:00:00,DESPISTE,1,1,-14.68753513,-75.12478235,ICA,NASCA,EL INGENIO
2020-08-25,20:40:00,CHOQUE,0,1,-9.349785961,-78.39456678,ANCASH,CASMA,CASMA
2020-08-25,16:00:00,CHOQUE,0,4,-7.303573,-79.404614,LA LIBERTAD,PACASMAYO,GUADALUPE
2020-08-25,06:34:00,DESPISTE,0,0,-5.126,-80.836,PIURA,SULLANA,MIGUEL CHECA
2020-08-25,07:30:00,DESPISTE,0,0,-10.347299,-78.031673,ANCASH,HUARMEY,HUARMEY
2020-08-25,18:15:00,CHOQUE,0,0,-7.978069,-79.079451,LA LIBERTAD,ASCOPE,CHICAMA
2020-08-26,00:35:00,DESPISTE,1,0,-5.936009,-79.553465,PIURA,HUANCABAMBA,HUARMACA
2020-08-26,05:00:00,INCENDIO,0,0,-11.2598947,-77.5242887,LIMA,HUAURA,HUACHO
2020-08-26,09:50:00,DESPISTE,0,0,-12.905167,-76.502333,LIMA,CAÑETE,ASIA
2020-08-26,22:45:00,DESPISTE,0,0,-11.784138,-76.324523,LIMA,HUAROCHIRI,SAN MATEO
2020-08-26,22:00:00,DESPISTE,0,0,-12.763,-76.598611,LIMA,CAÑETE,ASIA
2020-08-27,15:50:00,CHOQUE,2,0,-6.01991169,-77.16485083,SAN MARTIN,RIOJA,POSIC
2020-08-27,04:45:00,DESPISTE,0,0,-11.60839951,-76.03954976,JUNIN,YAULI,YAULI
2020-08-27,05:00:00,CHOQUE,0,0,-10.38314,-77.999457,ANCASH,HUARMEY,HUARMEY
2020-08-27,06:40:00,CHOQUE,0,0,-8.293,-76.386,SAN MARTIN,TOCACHE,UCHIZA
2020-08-27,05:00:00,CHOQUE,0,0,-13.929587,-75.957047,ICA,ICA,SALAS-ICA
2020-08-27,10:42:00,DESPISTE,0,0,-10.65811963,-77.82820223,LIMA,BARRANCA,PARAMONGA
2020-08-28,19:00:00,CHOQUE,2,4,-7.963406,-78.637317,LA LIBERTAD,OTUZCO,OTUZCO
2020-08-28,21:15:00,CHOQUE,1,0,-16.74613763,-71.86972333,AREQUIPA,AREQUIPA,LA JOYA
2020-08-28,01:00:00,INCENDIO,0,0,-6.866778091,-79.81687778,LAMBAYEQUE,CHICLAYO,REQUE
2020-08-28,04:00:00,CHOQUE,0,0,-14.490722,-75.234139,ICA,PALPA,SANTA CRUZ
2020-08-29,06:30:00,CHOQUE,0,1,-11.019828,-76.005506,JUNIN,JUNIN,JUNIN
2020-08-29,00:45:00,ATROPELLO,1,0,-13.53858,-72.77206,APURIMAC,ABANCAY,CURAHUASI
2020-08-30,23:00:00,CHOQUE,0,0,-11.619402,-77.222575,LIMA,HUARAL,AUCALLAMA
2020-08-30,05:00:00,DESPISTE,0,1,-10.04672,-76.225445,HUANUCO,AMBO,CONCHAMARCA
2020-08-30,09:10:00,ATROPELLO,0,4,-11.910982,-77.008227,LIMA,LIMA,COMAS
2020-08-30,06:00:00,CHOQUE,0,0,-11.6265191,-76.24633,LIMA,HUAROCHIRI,CHICLA
2020-08-31,18:30:00,DESPISTE,0,1,-11.589461,-76.064664,JUNIN,YAULI,MOROCOCHA
2020-08-31,12:30:00,DESPISTE,0,0,-13.12796284,-76.39191131,LIMA,CAÑETE,SAN VICENTE DE CAÑETE
2020-08-31,01:30:00,DESPISTE,0,0,-11.695445,-76.26584,LIMA,HUAROCHIRI,CHICLA
2020-09-01,01:35:00,CHOQUE,0,3,-9.625444,-76.052833,HUANUCO,HUANUCO,CHINCHAO
2020-09-01,15:30:00,CHOQUE,1,0,-7.930947,-79.103429,LA LIBERTAD,ASCOPE,CHICAMA
2020-09-01,07:40:00,CHOQUE,0,3,-4.892432,-80.47078,PIURA,PIURA,TAMBO GRANDE
2020-09-01,18:00:00,CHOQUE,0,1,-15.03999,-75.00669,ICA,NASCA,MARCONA
2020-09-01,16:00:00,ATROPELLO,0,1,-16.425722,-71.514861,AREQUIPA,AREQUIPA,PAUCARPATA
2020-09-01,00:30:00,DESPISTE,0,0,-12.628056,-76.669722,LIMA,CAÑETE,SAN ANTONIO
2020-09-01,08:10:00,DESPISTE,0,0,-9.036660848,-78.61304521,ANCASH,SANTA,CHIMBOTE
2020-09-01,23:15:00,CHOQUE,0,0,-12.32479,-76.825616,LIMA,LIMA,PUNTA HERMOSA
2020-09-02,13:00:00,DESPISTE,0,1,-11.848403,-76.39009,LIMA,HUAROCHIRI,MATUCANA
2020-09-02,17:30:00,CHOQUE,0,1,-12.44998526,-76.75560547,LIMA,LIMA,PUCUSANA
2020-09-02,23:27:00,CHOQUE,0,3,-13.15131626,-76.3811178,LIMA,CAÑETE,SAN VICENTE DE CAÑETE
2020-09-02,14:00:00,CHOQUE,0,2,-12.639417,-69.261917,MADRE DE DIOS,TAMBOPATA,TAMBOPATA
2020-09-02,23:30:00,CHOQUE,1,0,-12.773389,-76.589944,LIMA,CAÑETE,ASIA
2020-09-02,12:00:00,DESPISTE,0,0,-16.544306,-72.578972,AREQUIPA,CAYLLOMA,MAJES
2020-09-02,21:45:00,CHOQUE,0,0,-11.215618,-74.654315,JUNIN,SATIPO,RIO NEGRO
2020-09-02,11:00:00,DESPISTE,0,0,-17.194998,-70.767915,MOQUEGUA,MARISCAL NIETO,MOQUEGUA
2020-09-03,06:12:00,DESPISTE,0,2,-9.421136,-75.968688,HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN
2020-09-03,23:47:00,CHOQUE,0,1,-8.322058,-78.898637,LA LIBERTAD,TRUJILLO,SALAVERRY
2020-09-03,12:57:00,INCENDIO,0,0,-11.926833,-77.059444,LIMA,LIMA,COMAS
2020-09-03,20:15:00,CHOQUE,0,0,-11.502864,-77.300486,LIMA,HUARAL,CHANCAY-HUARAL
2020-09-04,07:00:00,CHOQUE,0,1,-8.345157,-78.884217,LA LIBERTAD,TRUJILLO,SALAVERRY
2020-09-04,13:30:00,VOLCADURA,0,1,-8.562,-76.281,SAN MARTIN,TOCACHE,NUEVO PROGRESO
2020-09-04,18:20:00,CHOQUE,1,2,-14.245345,-71.254027,CUSCO,CANCHIS,SICUANI
2020-09-04,19:10:00,CHOQUE,0,3,-4.56330556,-81.21752778,PIURA,TALARA,PARIÑAS
2020-09-05,08:45:00,CHOQUE,0,1,-5.162042,-80.513064,PIURA,PIURA,CASTILLA
2020-09-05,07:30:00,DESPISTE,0,0,-11.068815,-77.585855,LIMA,HUAURA,HUAURA
2020-09-05,19:15:00,DESPISTE,0,0,-8.186063453,-78.98243892,LA LIBERTAD,TRUJILLO,SALAVERRY
2020-09-05,11:45:00,CHOQUE,0,0,-18.12018,-70.37843,TACNA,TACNA,LA YARADA LOS PALOS
2020-09-05,11:30:00,CHOQUE,0,0,-11.28448448,-76.44317984,JUNIN,YAULI,SANTA BARBARA DE CARHUACAYAN
2020-09-05,18:05:00,CHOQUE,0,0,-12.44998526,-76.75560547,LIMA,LIMA,PUCUSANA
2020-09-05,12:00:00,DESPISTE,0,0,-13.419967,-74.913421,HUANCAVELICA,HUAYTARA,PILPICHACA
2020-09-06,23:45:00,DESPISTE,0,1,-10.963,-76.03815,JUNIN,JUNIN,CARHUAMAYO
2020-09-06,06:34:00,DESPISTE,0,0,-11.810066,-76.344989,LIMA,HUAROCHIRI,SAN MATEO
2020-09-06,07:30:00,DESPISTE,0,0,-16.695809,-72.465748,AREQUIPA,CAMANA,QUILCA
2020-09-07,08:35:00,CHOQUE,0,2,-13.424,-71.858043,CUSCO,CALCA,PISAC
2020-09-07,20:20:00,DESPISTE,0,1,-10.41299765,-77.96532866,ANCASH,HUARMEY,HUARMEY
2020-09-07,22:10:00,CHOQUE,0,1,-8.024285,-78.83858,LA LIBERTAD,TRUJILLO,LAREDO
2020-09-07,16:45:00,CHOQUE,0,0,-11.594563,-76.136638,JUNIN,YAULI,MOROCOCHA
2020-09-08,04:50:00,VOLCADURA,0,3,-10.068229,-77.158562,ANCASH,BOLOGNESI,AQUIA
2020-09-08,20:30:00,EMBISTE,0,1,-11.56573097,-77.26487774,LIMA,HUARAL,CHANCAY-HUARAL
2020-09-08,12:45:00,DESPISTE,2,1,-10.854095,-76.252391,PASCO,PASCO,VICCO
2020-09-08,17:40:00,CHOQUE,0,0,-11.607601,-76.040514,JUNIN,YAULI,YAULI
2020-09-09,20:30:00,ATROPELLO,0,1,-8.405509,-78.826851,LA LIBERTAD,VIRU,VIRU
2020-09-09,12:00:00,CHOQUE,0,1,-5.993215,-79.697822,LAMBAYEQUE,LAMBAYEQUE,OLMOS
2020-09-09,06:45:00,DESPISTE,0,2,-11.614,-76.021,JUNIN,YAULI,YAULI
2020-09-09,22:00:00,CHOQUE,0,0,-14.4950445,-75.2833679,ICA,PALPA,SANTA CRUZ
2020-09-10,10:15:00,DESPISTE,0,1,-10.665192,-77.803113,LIMA,BARRANCA,PARAMONGA
2020-09-10,15:00:00,ATROPELLO,1,0,-4.930081,-80.337833,PIURA,PIURA,TAMBO GRANDE
2020-09-10,15:30:00,CHOQUE,0,1,-16.315587,-71.606322,AREQUIPA,AREQUIPA,CERRO COLORADO
2020-09-10,06:45:00,DESPISTE,0,0,-7.785547,-79.223944,LA LIBERTAD,ASCOPE,CHOCOPE
2020-09-11,03:40:00,DESPISTE,0,1,-16.9622894,-72.0578563,AREQUIPA,ISLAY,ISLAY
2020-09-11,07:35:00,CHOQUE,1,5,-7.10333,-79.50906,LA LIBERTAD,CHEPEN,PACANGA
2020-09-11,20:30:00,DESPISTE,0,1,-13.640167,-73.094417,APURIMAC,ANDAHUAYLAS,HUANCARAMA
2020-09-11,08:30:00,DESPISTE,0,0,-15.482072,-74.859156,AREQUIPA,CARAVELI,LOMAS
2020-09-11,09:20:00,CHOQUE,0,0,-11.731,-77.1712,LIMA,LIMA,ANCON
2020-09-11,17:15:00,DESPISTE,0,0,-9.179536,-77.413328,ANCASH,ASUNCION,CHACAS
2020-09-12,00:10:00,CHOQUE,0,1,-8.795022,-78.64389,LA LIBERTAD,VIRU,GUADALUPITO
2020-09-12,08:00:00,CHOQUE,1,1,-7.150694,-78.506583,CAJAMARCA,CAJAMARCA,CAJAMARCA
2020-09-12,17:20:00,ATROPELLO,1,0,-15.493864,-70.141327,PUNO,SAN ROMAN,JULIACA
2020-09-12,10:24:00,DESPISTE,0,0,-11.652842,-77.205683,LIMA,HUARAL,AUCALLAMA
2020-09-12,07:00:00,DESPISTE,0,0,-15.716,-70.827,PUNO,LAMPA,SANTA LUCIA
2020-09-12,07:40:00,DESPISTE,0,0,-11.75212493,-75.72565082,JUNIN,JAUJA,CURICACA
2020-09-12,15:00:00,DESPISTE,0,0,-9.698930903,-77.26911966,ANCASH,RECUAY,CATAC
2020-09-12,06:35:00,CHOQUE,0,1,-14.921156,-70.559764,PUNO,MELGAR,AYAVIRI
2020-09-13,07:30:00,DESPISTE,0,1,-15.821868,-74.339896,AREQUIPA,CARAVELI,ATIQUIPA
2020-09-13,15:00:00,DESPISTE,0,1,-11.35752267,-75.61086419,JUNIN,TARMA,ACOBAMBA
2020-09-13,23:10:00,CHOQUE,0,1,-14.498389,-75.265472,ICA,PALPA,SANTA CRUZ
2020-09-15,08:30:00,EMBISTE,0,3,-7.07,-79.559806,LA LIBERTAD,CHEPEN,PACANGA
2020-09-15,15:30:00,CHOQUE,0,3,-14.73565712,-71.3243396,CUSCO,ESPINAR,ALTO PICHIGUA
2020-09-15,05:45:00,CHOQUE,0,0,-10.7755367,-77.7242037,LIMA,BARRANCA,SUPE PUERTO
2020-09-15,17:45:00,DESPISTE,0,0,-14.647125,-74.053906,AYACUCHO,LUCANAS,PUQUIO
2020-09-15,05:30:00,DESPISTE,1,1,-12.548732,-69.144657,MADRE DE DIOS,TAMBOPATA,LAS PIEDRAS
2020-09-16,11:00:00,DESPISTE,0,1,-13.528107,-71.912376,CUSCO,CUSCO,SAN SEBASTIAN
2020-09-16,06:40:00,CHOQUE,0,0,-11.279,-75.9244,JUNIN,TARMA,SAN PEDRO DE CAJAS
2020-09-16,12:35:00,DESPISTE,0,0,-9.692165,-76.085956,HUANUCO,HUANUCO,CHINCHAO
2020-09-16,20:05:00,DESPISTE,0,0,-10.948,-77.647,LIMA,HUAURA,VEGUETA
2020-09-17,08:40:00,CHOQUE,0,3,-11.024624,-77.596061,LIMA,HUAURA,VEGUETA
2020-09-17,11:30:00,CHOQUE,0,2,-13.933014,-75.89337,ICA,ICA,SALAS-ICA
2020-09-17,08:40:00,DESPISTE,0,0,-16.28741293,-73.43557153,AREQUIPA,CARAVELI,ATICO
2020-09-17,07:30:00,CHOQUE,0,0,-16.484358,-72.384754,AREQUIPA,CAYLLOMA,MAJES
2020-09-18,18:00:00,CHOQUE,1,0,-14.970115,-70.190905,PUNO,AZANGARO,AZANGARO
2020-09-18,07:00:00,CHOQUE,0,1,-13.661639,-73.064233,APURIMAC,ANDAHUAYLAS,HUANCARAMA
2020-09-18,06:00:00,CHOQUE,0,0,-11.619174,-76.005068,JUNIN,YAULI,YAULI
2020-09-18,17:00:00,DESPISTE,0,0,-11.601593,-76.197862,LIMA,HUAROCHIRI,CHICLA
2020-09-19,09:25:00,CHOQUE,2,0,-8.899608,-75.334021,UCAYALI,PADRE ABAD,IRAZOLA
2020-09-19,16:00:00,CHOQUE,0,2,-11.600145,-76.105716,JUNIN,YAULI,MOROCOCHA
2020-09-19,12:00:00,CHOQUE,0,1,-8.905110399,-75.34510018,UCAYALI,PADRE ABAD,IRAZOLA
2020-09-19,04:20:00,DESPISTE,0,0,-15.6864422,-70.5742367,PUNO,LAMPA,SANTA LUCIA
2020-09-19,09:00:00,CHOQUE,0,0,-10.697567,-76.189375,PASCO,PASCO,YANACANCHA
2020-09-19,21:00:00,DESPISTE,0,0,-11.92098,-76.670285,LIMA,HUAROCHIRI,SANTA EULALIA
2020-09-20,06:10:00,DESPISTE,0,16,-8.374222,-78.863333,LA LIBERTAD,VIRU,VIRU
2020-09-20,18:20:00,CHOQUE,0,1,-14.27162359,-75.68466433,ICA,ICA,SANTIAGO-ICA
2020-09-20,13:50:00,DESPISTE,1,0,-16.368105,-72.134367,AREQUIPA,AREQUIPA,SANTA ISABEL DE SIGUAS
2020-09-20,08:20:00,DESPISTE,0,0,-9.844,-78.182,ANCASH,HUARMEY,CULEBRAS
2020-09-20,13:30:00,CHOQUE,0,0,-9.724,-76.097,HUANUCO,HUANUCO,CHINCHAO
2020-09-21,06:40:00,CHOQUE,0,4,-6.488306,-80.088889,LAMBAYEQUE,LAMBAYEQUE,MORROPE
2020-09-21,11:20:00,DESPISTE,0,2,-12.27769,-76.86633,LIMA,LIMA,LURIN
2020-09-21,15:07:00,DESPISTE,0,0,-11.804632,-75.490586,JUNIN,JAUJA,HUARIPAMPA
2020-09-21,08:00:00,VOLCADURA,0,0,-14.685805,-74.083658,AYACUCHO,LUCANAS,PUQUIO
2020-09-21,05:45:00,CHOQUE,0,0,-16.06421,-72.491703,AREQUIPA,CASTILLA,APLAO
2020-09-21,18:30:00,DESPISTE,0,0,-7.938514,-78.596945,LA LIBERTAD,OTUZCO,OTUZCO
2020-09-22,14:35:00,CHOQUE,0,5,-11.683635,-76.259157,LIMA,HUAROCHIRI,CHICLA
2020-09-22,02:07:00,ESPECIAL,0,0,-11.8020884,-76.3387833,LIMA,HUAROCHIRI,SAN MATEO
2020-09-22,17:40:00,DESPISTE,0,0,-16.3874,-73.253,AREQUIPA,CAMANA,OCOÑA
2020-09-23,07:00:00,CHOQUE,0,2,-5.175458,-80.556038,PIURA,PIURA,CASTILLA
2020-09-23,01:10:00,CHOQUE,0,0,-11.202751,-77.56316,LIMA,HUAURA,HUACHO
2020-09-24,06:10:00,CHOQUE,0,1,-11.4353664,-77.36026256,LIMA,HUARAL,CHANCAY-HUARAL
2020-09-24,10:55:00,ESPECIAL,0,1,-11.679,-76.25825,LIMA,HUAROCHIRI,CHICLA
2020-09-24,17:00:00,CHOQUE,0,4,-8.329846489,-78.89488367,LA LIBERTAD,TRUJILLO,SALAVERRY
2020-09-24,12:30:00,CHOQUE,1,1,-8.080305,-79.094538,LA LIBERTAD,TRUJILLO,HUANCHACO
2020-09-24,11:45:00,DESPISTE,0,0,-11.451889,-75.950611,JUNIN,YAULI,PACCHA
2020-09-24,15:50:00,DESPISTE,0,0,-17.073222,-71.735389,AREQUIPA,ISLAY,COCACHACRA
2020-09-25,11:00:00,DESPISTE,0,5,-11.22253257,-77.54857325,LIMA,HUAURA,HUACHO
2020-09-25,16:40:00,CHOQUE,0,2,-10.66086835,-76.1748592,PASCO,PASCO,YANACANCHA
2020-09-25,09:30:00,CHOQUE,1,1,-13.39782897,-74.90020829,HUANCAVELICA,HUAYTARA,PILPICHACA
2020-09-25,07:27:00,DESPISTE,0,0,-10.83395853,-77.69829382,LIMA,BARRANCA,SUPE
2020-09-25,05:16:00,DESPISTE,0,0,-14.116834,-73.28425,APURIMAC,AYMARAES,TORAYA
2020-09-25,07:45:00,CHOQUE,0,0,-13.3787923,-76.206584,ICA,CHINCHA,GROCIO PRADO
2020-09-26,21:20:00,CHOQUE,0,1,-11.351896,-77.4554767,LIMA,HUAURA,HUACHO
2020-09-26,01:20:00,DESPISTE,0,0,-12.24222,-76.944199,LIMA,LIMA,VILLA EL SALVADOR
2020-09-26,17:20:00,DESPISTE,0,0,-7.21084,-78.395472,CAJAMARCA,CAJAMARCA,LLACANORA
2020-09-27,17:00:00,DESPISTE,0,1,-10.14157249,-76.19603524,HUANUCO,AMBO,AMBO
2020-09-27,09:00:00,CHOQUE,0,0,-11.833333,-77.113611,LIMA,LIMA,PUENTE PIEDRA
2020-09-27,06:11:00,ESPECIAL,0,0,-10.109726,-77.2877904,ANCASH,RECUAY,CATAC
2020-09-27,17:25:00,DESPISTE,0,0,-11.642402,-76.2329,LIMA,HUAROCHIRI,CHICLA
2020-09-27,14:30:00,CHOQUE,0,0,-11.544371,-75.881717,JUNIN,YAULI,LA OROYA
2020-09-28,21:30:00,CHOQUE,0,1,-11.862928,-76.423221,LIMA,HUAROCHIRI,MATUCANA
2020-09-29,00:55:00,DESPISTE,0,0,-15.80966999,-74.35515283,AREQUIPA,CARAVELI,ATIQUIPA
2020-09-29,14:00:00,CHOQUE,0,0,-6.286,-79.749,LAMBAYEQUE,LAMBAYEQUE,MOTUPE
2020-09-29,00:26:00,CHOQUE,0,1,-11.601701,-76.194838,LIMA,HUAROCHIRI,CHICLA
2020-09-29,05:20:00,CHOQUE,0,3,-11.613593,-76.020914,JUNIN,YAULI,YAULI
2020-09-29,16:30:00,CHOQUE,0,4,-13.923044,-70.501208,PUNO,CARABAYA,MACUSANI
2020-09-29,18:30:00,DESPISTE,0,1,-4.252048764,-81.19801372,PIURA,TALARA,EL ALTO
2020-09-29,12:30:00,CHOQUE,0,2,-12.716733,-76.62478,LIMA,CAÑETE,MALA
2020-09-30,21:30:00,CHOQUE,0,0,-6.450038968,-80.14041788,LAMBAYEQUE,LAMBAYEQUE,MORROPE
2020-10-01,07:00:00,DESPISTE,0,0,-7.102556,-78.552139,CAJAMARCA,CAJAMARCA,CAJAMARCA
2020-10-02,06:30:00,CHOQUE,0,1,-14.670441,-75.130882,ICA,NASCA,EL INGENIO
2020-10-02,13:00:00,DESPISTE,0,0,-9.837431797,-77.41199639,ANCASH,RECUAY,CATAC
2020-10-02,08:20:00,CHOQUE,1,0,-6.341667,-79.768056,LAMBAYEQUE,LAMBAYEQUE,JAYANCA
2020-10-03,03:00:00,DESPISTE,0,0,-15.8150125,-74.32173868,AREQUIPA,CARAVELI,ATIQUIPA
2020-10-03,02:00:00,CHOQUE,0,2,-11.01568625,-77.6024582,LIMA,HUAURA,VEGUETA
2020-10-03,03:00:00,CHOQUE,0,0,-16.29626064,-73.40996655,AREQUIPA,CARAVELI,ATICO
2020-10-03,08:30:00,CHOQUE,1,0,-6.912453874,-79.76570858,LAMBAYEQUE,CHICLAYO,SAÑA
2020-10-03,09:15:00,CHOQUE,0,3,-13.596,-71.778,CUSCO,QUISPICANCHI,OROPESA
2020-10-03,21:43:00,CHOQUE,1,0,-11.065631,-77.603952,LIMA,HUAURA,HUAURA
2020-10-03,11:28:00,CHOQUE,0,6,-13.51350979,-76.14199358,ICA,CHINCHA,CHINCHA BAJA
2020-10-03,14:00:00,CHOQUE,0,1,-12.225499,-76.922719,LIMA,LIMA,VILLA EL SALVADOR
2020-10-04,10:45:00,DESPISTE,0,0,-10.568864,-76.191431,PASCO,PASCO,YANACANCHA
2020-10-04,22:50:00,DESPISTE,0,1,-10.153833,-77.482611,ANCASH,RECUAY,MARCA
2020-10-05,05:55:00,DESPISTE,0,0,-12.10002086,-76.97956214,LIMA,LIMA,SANTIAGO DE SURCO
2020-10-05,09:50:00,DESPISTE,0,0,-11.783722,-75.570806,JUNIN,JAUJA,PARCO
2020-10-05,14:55:00,DESPISTE,0,0,-16.371444,-71.504889,AREQUIPA,AREQUIPA,ALTO SELVA ALEGRE
2020-10-05,06:00:00,CHOQUE,0,1,-13.668639,-71.676722,CUSCO,QUISPICANCHI,ANDAHUAYLILLAS
2020-10-05,13:50:00,DESPISTE,0,2,-7.626851478,-78.93718945,LA LIBERTAD,ASCOPE,CHICAMA
2020-10-05,08:00:00,CHOQUE,0,7,-14.242833,-71.262639,CUSCO,CANCHIS,SICUANI
2020-10-05,04:40:00,CHOQUE,1,1,-6.747062,-79.843551,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ
2020-10-06,07:30:00,CHOQUE,0,0,-11.6129947,-76.0281887,JUNIN,YAULI,YAULI
2020-10-06,03:50:00,CHOQUE,0,2,-10.505567,-77.904542,ANCASH,HUARMEY,HUARMEY
2020-10-07,05:15:00,INCENDIO,0,0,-15.937806,-71.190549,AREQUIPA,CAYLLOMA,SAN ANTONIO DE CHUCA
2020-10-07,13:30:00,VOLCADURA,1,0,-8.4048317,-74.5337576,UCAYALI,CORONEL PORTILLO,MANANTAY
